x,y,valeur,date,tuile,grid_CC,grid_ENL,grid_MOCH,grid_PAI,grid_VCI,unique_id,id_parc,annee_plan,cultivar_n,source,lidar_date,age_plan
558670.42,6308765.64,96,2022,T31TCJ,83.98,16.0,13.133961,2.1380732,0.91323084,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558680.42,6308765.64,100,2022,T31TCJ,92.56,13.5,15.512218,2.1558688,0.8662644,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558690.42,6308765.64,100,2022,T31TCJ,85.46,15.5,19.76448,2.9151149,0.8834016,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558700.42,6308765.64,100,2022,T31TCJ,94.22,14.5,22.322487,3.0546653,0.90196455,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558710.42,6308765.64,100,2022,T31TCJ,88.75,13.0,24.080803,3.6782224,0.90270364,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558720.42,6308765.64,100,2022,T31TCJ,90.52,12.0,23.117556,3.246104,0.8920688,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558730.42,6308765.64,99,2022,T31TCJ,90.6,17.0,22.221281,3.263018,0.9325452,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558740.42,6308765.64,99,2022,T31TCJ,92.06,12.0,20.445625,2.5807347,0.90921533,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558750.42,6308765.64,98,2022,T31TCJ,86.56,16.0,19.403189,2.3592153,0.896989,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558760.42,6308765.64,99,2022,T31TCJ,81.64,14.0,18.613281,2.0102205,0.9079252,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
558770.42,6308765.64,95,2022,T31TCJ,91.62,16.0,18.837599,2.1867461,0.8537692,dep82_sp_99,99,2006,I214,dep82_sp,2022.0,16
